epoch,agent/cur_q1,agent/cur_q2,agent/diff_loss,agent/guide_loss,agent/lmbda,agent/policy_grad_norm,agent/policy_loss,agent/policy_weight_norm,agent/qf1_grad_norm,agent/qf1_loss,agent/qf1_weight_norm,agent/qf2_grad_norm,agent/qf2_loss,agent/qf2_weight_norm,agent/qf_loss,agent/tgt_q,agent/tgt_q1,agent/tgt_q2,average_return,average_traj_length,average_normalizd_return,average_10_normalized_return,best_normalized_return,done,train_time,eval_time,epoch_time
1219,198.08978,197.97144,0.11873379,-1.9743675,0.009714847,1.1002452,-1.8556337,104.788795,427.67108,21.12083,145.70436,395.45282,22.550785,145.02809,43.671616,198.13223,199.45244,200.11345,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.344122409820557,35.61929988861084,40.9634222984314
1220,199.02972,199.3406,0.11368133,-1.9830042,0.009680974,1.1600368,-1.8693229,104.81503,514.72595,22.831919,145.74864,414.7394,19.880556,145.06541,42.712475,199.16501,200.96548,201.0542,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.526770114898682,9.059906005859375e-06,5.5267791748046875
1221,196.17151,195.41525,0.13036457,-1.9812008,0.00985439,1.0573628,-1.8508363,104.84466,536.3034,26.102283,145.79521,501.7575,25.995306,145.12428,52.097588,195.68755,197.32872,197.01094,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.52312707901001,5.7220458984375e-06,5.523132801055908
1222,199.42557,199.38687,0.11044356,-1.9812757,0.009734381,1.6081791,-1.8708321,104.869484,759.9962,52.572906,145.831,1067.6636,53.183685,145.15604,105.75659,198.91162,200.49185,200.0422,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.381402969360352,8.106231689453125e-06,5.381411075592041
1223,200.39684,199.80261,0.11428763,-1.9751699,0.00963387,1.1795418,-1.8608823,104.894745,498.6661,26.120575,145.87169,518.67926,27.854235,145.18623,53.974808,200.29633,202.41345,201.5536,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.488437175750732,7.867813110351562e-06,5.488445043563843
1224,203.91373,204.75854,0.10099037,-1.9868956,0.0094734235,1.0016099,-1.8859051,104.92656,783.0245,36.668613,145.88899,692.4038,27.3739,145.22162,64.04251,204.72253,205.96486,205.7724,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.396486282348633,1.0728836059570312e-05,5.396497011184692
1225,194.4993,195.02051,0.10664826,-1.9817209,0.009928057,1.0710986,-1.8750727,104.9572,482.97525,28.716183,145.92447,606.12103,32.222336,145.25638,60.93852,194.87912,197.05591,196.2478,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.44408106803894,8.106231689453125e-06,5.44408917427063
1226,191.39255,191.14648,0.113008365,-1.9785255,0.010068175,0.7635407,-1.8655171,104.98367,649.6042,32.150894,145.96582,570.0419,27.314198,145.29726,59.46509,191.04489,192.3016,192.73624,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.348798751831055,6.67572021484375e-06,5.3488054275512695
1227,197.81436,197.2829,0.11440326,-1.977506,0.009750476,0.737626,-1.8631028,105.00057,597.9516,26.662197,145.9865,484.43805,24.386036,145.33939,51.048233,198.01154,200.3729,199.92252,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.528894424438477,7.3909759521484375e-06,5.528901815414429
1228,192.27975,192.38315,0.11586173,-1.9898916,0.010047611,1.6820241,-1.8740299,105.01753,832.9182,34.402702,146.01735,962.4007,36.402576,145.3772,70.80528,192.52026,193.96544,193.44382,4373.0225,1000.0,0.9522342259972177,0.9425199007768288,0.9636766424178596,1.0,5.388013124465942,7.62939453125e-06,5.388020753860474
1229,190.15176,189.57373,0.11372023,-1.9862092,0.010100663,2.107032,-1.872489,105.047424,828.76965,40.58315,146.05017,1065.9735,41.2639,145.42747,81.847046,190.10312,191.87186,191.43143,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.548552751541138,35.97830104827881,41.526853799819946
1230,199.05847,199.01314,0.10238558,-1.987066,0.00975898,1.1182425,-1.8846805,105.07243,397.07034,24.880615,146.11215,407.09442,23.326923,145.48521,48.20754,198.88995,199.82494,200.26628,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.537749290466309,9.059906005859375e-06,5.5377583503723145
1231,194.28067,194.59369,0.10065257,-1.982297,0.009951846,1.1122019,-1.8816444,105.09875,710.1631,25.454239,146.14496,683.10333,26.225471,145.52885,51.67971,193.86139,196.14496,195.89075,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.495835065841675,7.3909759521484375e-06,5.495842456817627
1232,190.88818,191.23398,0.08754546,-1.987376,0.010138553,1.7680691,-1.8998305,105.11908,552.73224,32.106457,146.20833,522.11005,31.646645,145.56512,63.7531,190.23987,192.26251,191.7728,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.57386040687561,1.2159347534179688e-05,5.5738725662231445
1233,187.3609,186.9811,0.11408241,-1.988911,0.010321912,0.8398379,-1.8748286,105.13921,806.4933,37.736996,146.2562,638.9836,31.943262,145.60515,69.68026,187.02975,188.61313,188.38835,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.4660561084747314,6.9141387939453125e-06,5.466063022613525
1234,185.38542,185.32524,0.10493584,-1.9799297,0.010357732,0.8475816,-1.8749938,105.167046,420.28964,23.078207,146.28857,412.42502,22.784164,145.63164,45.862373,185.28665,186.79706,186.51152,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.5028746128082275,7.867813110351562e-06,5.502882480621338
1235,197.3141,197.1217,0.10738015,-1.9850194,0.009801835,1.8283528,-1.8776393,105.19524,883.9389,34.966637,146.33878,776.445,32.12677,145.65843,67.09341,197.24905,198.63861,198.11111,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.449683666229248,8.821487426757812e-06,5.449692487716675
1236,199.96376,199.12305,0.10566413,-1.9766175,0.009686886,1.5560647,-1.8709533,105.221535,462.70013,22.395924,146.374,425.78888,22.185925,145.69675,44.58185,199.42302,200.79074,200.47462,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.352703332901001,8.106231689453125e-06,5.35271143913269
1237,206.38702,206.75146,0.11207583,-1.9859203,0.009360946,0.62496525,-1.8738445,105.25516,813.34094,36.935036,146.41026,512.501,34.416412,145.73828,71.35145,206.56006,207.76419,207.85574,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.52201509475708,8.821487426757812e-06,5.522023916244507
1238,204.7798,204.83014,0.10753615,-1.9870307,0.009423493,0.93790036,-1.8794945,105.28014,542.9457,24.178656,146.45099,706.55634,29.612083,145.77422,53.79074,205.40503,206.73328,206.36255,4362.579,1000.0,0.949959146680229,0.9434886830850348,0.9636766424178596,1.0,5.51372218132019,7.62939453125e-06,5.513729810714722
1239,194.73427,194.05043,0.0921783,-1.9785922,0.009865026,2.093983,-1.8864138,105.3109,631.70703,30.2156,146.47485,621.04504,30.888334,145.81055,61.103935,194.84673,196.14581,195.77452,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.519403457641602,35.84101605415344,41.360419511795044
1240,203.49654,202.84006,0.122261964,-1.9878229,0.009586397,0.83000445,-1.8655609,105.34415,620.2133,26.857962,146.51437,670.0031,26.957027,145.83904,53.814987,202.72385,204.2735,204.7073,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.579207420349121,6.4373016357421875e-06,5.579213857650757
1241,204.20326,204.3346,0.10001422,-1.9934467,0.009522298,1.1171389,-1.8934325,105.380066,540.5969,27.85701,146.54924,493.2879,24.8128,145.8691,52.669807,203.45135,205.02339,204.52701,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.645477533340454,9.298324584960938e-06,5.645486831665039
1242,203.06589,203.34834,0.10896728,-1.9856579,0.009597762,1.5083783,-1.8766906,105.40548,508.85422,29.205145,146.59068,594.63074,34.222565,145.90657,63.42771,203.12561,204.17535,204.5917,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.541915655136108,7.867813110351562e-06,5.541923522949219
1243,196.02103,196.09006,0.09748453,-1.9740263,0.009760907,0.8241669,-1.8765419,105.43982,726.43317,37.443825,146.61327,654.8907,36.37377,145.93333,73.8176,195.43857,197.61353,196.94771,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.362097978591919,6.9141387939453125e-06,5.362104892730713
1244,192.4616,192.57887,0.10762568,-1.9771324,0.009999822,1.5978764,-1.8695067,105.4679,658.37756,27.606247,146.6595,604.3489,29.435387,145.97777,57.041634,193.16725,195.08,195.0486,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.612467527389526,8.106231689453125e-06,5.612475633621216
1245,207.58655,207.62839,0.09418842,-1.9795456,0.009314342,0.85017973,-1.8853571,105.48973,653.7895,25.133102,146.69833,460.02103,23.911907,146.00256,49.04501,207.83432,209.56973,209.26581,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.3433146476745605,1.239776611328125e-05,5.343327045440674
1246,192.70628,193.13664,0.083409,-1.9831821,0.009979963,1.2872155,-1.8997731,105.52155,553.807,25.196892,146.73497,511.8693,24.927296,146.04057,50.124187,192.81276,194.57419,194.31418,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.4766621589660645,6.198883056640625e-06,5.476668357849121
1247,200.28453,200.19232,0.12021189,-1.9803708,0.009635401,0.7497181,-1.8601589,105.54774,862.75464,35.65687,146.76439,814.9275,36.143814,146.05946,71.80069,199.87857,201.14491,201.23453,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.3746337890625,6.9141387939453125e-06,5.374640703201294
1248,208.9117,208.47351,0.09927556,-1.9941584,0.009241983,0.92375463,-1.8948828,105.57098,797.88354,29.537815,146.81303,684.1887,27.916012,146.10927,57.453827,208.33266,209.32468,209.42538,4374.123,1000.0,0.9524738211121078,0.9442313173228326,0.9636766424178596,1.0,5.428072214126587,5.9604644775390625e-06,5.4280781745910645
1249,193.16368,193.29317,0.14261329,-1.9829409,0.009994672,1.2964349,-1.8403276,105.59547,521.8618,28.950193,146.86005,440.30142,25.567804,146.1479,54.517998,193.68683,196.74442,196.6182,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.303894519805908,33.78623366355896,39.09012818336487
1250,202.17996,202.39836,0.10195415,-1.9921395,0.009566062,0.87166834,-1.8901854,105.61693,384.4221,22.105202,146.91359,505.67407,23.167336,146.18959,45.272537,202.16428,203.96042,203.43788,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.541812419891357,7.867813110351562e-06,5.541820287704468
1251,192.66466,192.03226,0.12834422,-1.9828697,0.010071676,0.90246767,-1.8545256,105.65102,588.8233,26.945509,146.95477,564.27655,26.722681,146.23209,53.66819,192.23253,193.56703,193.54924,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.390039682388306,5.9604644775390625e-06,5.390045642852783
1252,205.70813,205.1513,0.08215717,-1.9933708,0.009524492,1.527296,-1.9112136,105.67528,689.78986,49.142952,146.98608,510.3757,46.717915,146.26807,95.86087,204.50612,206.07031,205.72592,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.354291915893555,6.198883056640625e-06,5.354298114776611
1253,200.69812,200.17575,0.10584232,-1.9771214,0.009609348,1.8447247,-1.871279,105.69902,446.8306,24.855392,147.0107,531.0828,26.051811,146.29907,50.907204,200.9557,202.37086,202.3606,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.399790287017822,6.4373016357421875e-06,5.399796724319458
1254,198.30518,198.53679,0.1140604,-1.995023,0.009806487,1.1456969,-1.8809626,105.72414,512.3111,23.729107,147.04454,537.96063,20.065273,146.33951,43.79438,198.65735,200.07474,200.55872,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.4236695766448975,7.152557373046875e-06,5.4236767292022705
1255,188.65671,188.94939,0.10648179,-1.9920578,0.010224542,1.290244,-1.885576,105.74299,1245.7223,24.618244,147.08025,1186.5258,27.60928,146.37372,52.227524,188.14706,190.61966,190.08484,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.33902382850647,7.152557373046875e-06,5.339030981063843
1256,194.77057,194.95041,0.10042824,-1.985218,0.009903907,1.0275687,-1.8847898,105.77526,765.8063,37.142227,147.11635,636.1053,31.39267,146.41911,68.5349,194.81125,196.37283,195.44308,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.459790945053101,8.344650268554688e-06,5.459799289703369
1257,189.61047,189.93198,0.09071952,-1.9796115,0.010170947,1.7654811,-1.8888919,105.80519,578.93506,30.095047,147.14944,579.8938,36.729362,146.4496,66.82441,189.8022,191.20445,191.27466,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.4231085777282715,5.4836273193359375e-06,5.423114061355591
1258,193.8685,193.75916,0.1335027,-1.9878172,0.009986927,1.2477937,-1.8543144,105.82539,560.39825,21.851425,147.19806,457.01376,25.11968,146.49036,46.971107,194.00092,195.6333,195.42206,4140.312,953.1,0.9015420113509464,0.9398470415572202,0.9636766424178596,1.0,5.36410927772522,7.152557373046875e-06,5.364116430282593
1259,192.48843,192.43375,0.11295892,-1.9875098,0.010011281,1.0000378,-1.8745509,105.8509,466.28946,23.778069,147.23929,459.33246,26.025787,146.53966,49.803856,192.491,194.09076,193.84198,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.480384111404419,32.50630450248718,37.9866886138916
1260,199.88284,199.77037,0.08960951,-1.9913918,0.0097631365,1.0215254,-1.9017823,105.882454,650.3583,33.455765,147.26741,589.60236,32.66435,146.56969,66.12012,200.43452,201.89041,201.42639,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.469656944274902,9.059906005859375e-06,5.469666004180908
1261,202.59457,202.41632,0.08380574,-1.9952291,0.009576415,1.1201866,-1.9114234,105.902054,655.6832,28.9336,147.31053,578.8419,26.333845,146.60992,55.267445,202.53668,203.98381,203.7401,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.452163219451904,7.3909759521484375e-06,5.4521706104278564
1262,195.88293,195.5668,0.13465667,-1.9780036,0.009849033,1.7647138,-1.843347,105.92182,618.529,35.73863,147.35977,786.58124,30.330355,146.6553,66.068985,195.31866,197.27965,196.56836,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.518170595169067,9.298324584960938e-06,5.518179893493652
1263,203.30676,203.07462,0.114684656,-1.9838016,0.009529838,1.2985896,-1.8691169,105.95213,695.33765,26.921074,147.40326,597.7374,27.201763,146.69757,54.122837,203.01917,204.4718,203.90372,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.595711946487427,8.344650268554688e-06,5.595720291137695
1264,194.84427,194.6586,0.10657023,-1.9874235,0.009972561,1.1486715,-1.8808533,105.975075,646.42126,30.52824,147.44318,804.31836,34.16198,146.74,64.690216,194.94196,196.65024,196.08936,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.52646541595459,8.58306884765625e-06,5.5264739990234375
1265,197.79892,198.17053,0.09386105,-1.9806776,0.009742111,1.3486757,-1.8868165,106.00233,543.56537,24.946741,147.4975,553.8764,29.351067,146.76636,54.297806,198.37769,199.99716,199.20294,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.360404968261719,6.67572021484375e-06,5.360411643981934
1266,203.43094,203.17422,0.10697906,-1.9794991,0.009465866,0.8841197,-1.8725201,106.030205,655.6793,27.065636,147.5486,642.6868,28.525024,146.81596,55.59066,203.9181,206.98425,206.42436,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.444162130355835,7.867813110351562e-06,5.444169998168945
1267,198.92464,198.69846,0.08437607,-1.9869046,0.009705134,1.695709,-1.9025285,106.05679,488.81134,18.466785,147.59637,524.6364,24.437017,146.85536,42.9038,199.28952,200.91835,200.91135,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.349410533905029,8.58306884765625e-06,5.349419116973877
1268,196.76619,196.93884,0.1271653,-1.9822514,0.009858897,0.94696563,-1.8550861,106.08351,451.9371,22.979504,147.63857,480.58234,26.796654,146.90564,49.776157,196.37643,197.93607,197.30649,3967.8286,920.6,0.8639694533842123,0.9324426420329219,0.9636766424178596,1.0,5.568573951721191,8.821487426757812e-06,5.568582773208618
1269,208.35333,208.59096,0.090224415,-1.9880273,0.009306026,1.5054599,-1.897803,106.10586,519.62885,28.115198,147.68523,582.7282,28.233719,146.95161,56.348915,207.83179,209.63066,208.98251,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.4496660232543945,46.16796660423279,51.61763262748718
1270,199.73349,199.98955,0.09368273,-1.9838234,0.009707403,1.1325605,-1.8901407,106.12674,631.2375,28.19656,147.73643,488.15775,27.397047,146.9988,55.593605,199.65901,201.29437,201.20776,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.412749528884888,9.775161743164062e-06,5.412759304046631
1271,191.93268,191.49365,0.088113025,-1.988686,0.010111446,2.187344,-1.9005729,106.15703,518.8346,23.861963,147.76608,473.01514,21.696781,147.03163,45.558746,191.96748,193.35988,193.02022,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.46192479133606,7.3909759521484375e-06,5.461932182312012
1272,201.83557,201.96487,0.09679156,-1.9797724,0.009559918,0.9596145,-1.882981,106.184975,613.49854,24.87615,147.79797,529.671,24.386171,147.0552,49.26232,202.13394,203.68866,203.49213,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.464226484298706,8.821487426757812e-06,5.464235305786133
1273,185.90501,185.794,0.12246153,-1.9797305,0.010313237,1.4463184,-1.8572689,106.21515,1830.8262,29.996162,147.83907,1515.6289,31.865295,147.1139,61.861458,185.94202,187.601,188.21866,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.578311443328857,7.3909759521484375e-06,5.57831883430481
1274,192.16635,192.44122,0.11900802,-1.9887651,0.010074591,1.1220677,-1.869757,106.22728,539.17236,19.72877,147.87982,424.58694,19.583563,147.14778,39.312332,192.76703,194.54172,194.15114,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.378977298736572,7.3909759521484375e-06,5.378984689712524
1275,193.63672,193.25859,0.11470869,-1.9783107,0.009990404,2.3653595,-1.863602,106.25561,547.4705,29.24675,147.92809,558.33044,28.733347,147.2006,57.980095,193.02133,194.808,194.71124,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.510560750961304,7.152557373046875e-06,5.510567903518677
1276,205.34799,205.82446,0.11671395,-1.9888607,0.00942575,1.7005208,-1.8721467,106.28053,654.61444,27.578787,147.97726,579.9009,28.65295,147.24384,56.231735,206.05206,207.33981,206.9165,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.39752197265625,6.9141387939453125e-06,5.397528886795044
1277,195.79736,196.00275,0.1262725,-1.973233,0.009828941,1.4114649,-1.8469605,106.31471,621.6071,32.617847,148.01259,581.224,32.48717,147.28679,65.10502,195.51456,196.71187,196.91293,4355.5522,1000.0,0.9484285076585055,0.9325194643572052,0.9636766424178596,1.0,5.473475694656372,8.58306884765625e-06,5.47348427772522
